"Script","Tipo","Dependencia","Caminho"
"_init_.py","FROM",".wait","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".wait","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram\_init_.py"
"_init_.py","FROM",".common","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".testing","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","IMPORT","railroad","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram\_init_.py"
"_init_.py","IMPORT","typing","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram\_init_.py"
"_init_.py","FROM","pip._vendor","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram\_init_.py"
"_init_.py","FROM",".actions","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".wait","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".exceptions","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".util","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".wait","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","IMPORT","inspect","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram\_init_.py"
"_init_.py","FROM",".wait","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".wait","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".wait","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".nap","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".nap","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".core","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".results","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".stop","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".helpers","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".core","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".wait","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".unicode","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".helpers","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".core","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyparsing\_init_.py"
"_init_.py","FROM",".stop","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".stop","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".stop","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".stop","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".stop","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".api","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","IMPORT","functools","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".exceptions","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM",".sessions","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM",".models","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM",".__version__","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM","pip._vendor.urllib3.exceptions","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","IMPORT","logging","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM",".","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM","logging","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\rich\_init_.py"
"_init_.py","FROM","._extension","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\rich\_init_.py"
"_init_.py","IMPORT","os","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\rich\_init_.py"
"_init_.py","FROM",".reporters","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\resolvelib\_init_.py"
"_init_.py","FROM",".resolvers","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\resolvelib\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\rich\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\rich\_init_.py"
"_init_.py","FROM",".status_codes","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\rich\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\rich\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\rich\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM","inspect","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM","abc","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM","concurrent","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM","._impl","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","IMPORT","lib.resources as resources","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_init_.py"
"_init_.py","FROM",".retry","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM",".providers","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\resolvelib\_init_.py"
"_init_.py","FROM",".exceptions","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM","pip._vendor","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","IMPORT","ssl","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","IMPORT","warnings","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\requests\_init_.py"
"_init_.py","IMPORT","typing as t","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","IMPORT","warnings","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","IMPORT","time","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","IMPORT","sys","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","IMPORT","threading","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\tenacity\_init_.py"
"_init_.py","FROM","__future__","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\_init_.py"
"_init_.py","IMPORT","glob","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\_init_.py"
"_init_.py","FROM","pip._internal.vcs.versioncontrol","C:\IOTEC\venv\Lib\site-packages\pip\_internal\vcs\_init_.py"
"_init_.py","IMPORT","pip._internal.vcs.mercurial","C:\IOTEC\venv\Lib\site-packages\pip\_internal\vcs\_init_.py"
"_init_.py","IMPORT","pip._internal.vcs.subversion  # noqa: F401","C:\IOTEC\venv\Lib\site-packages\pip\_internal\vcs\_init_.py"
"_init_.py","IMPORT","os.path","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\_init_.py"
"_init_.py","FROM","pip._vendor.cachecontrol.wrapper","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\_init_.py"
"_init_.py","IMPORT","logging","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\_init_.py"
"_init_.py","FROM","pip._vendor.cachecontrol.controller","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\_init_.py"
"_init_.py","IMPORT","sys","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\_init_.py"
"_init_.py","FROM","pip._vendor.cachecontrol.adapter","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\_init_.py"
"_init_.py","IMPORT","logging","C:\IOTEC\venv\Lib\site-packages\pip\_internal\req\_init_.py"
"_init_.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_internal\req\_init_.py"
"_init_.py","IMPORT","collections","C:\IOTEC\venv\Lib\site-packages\pip\_internal\req\_init_.py"
"_init_.py","FROM","._dists","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\importlib\_init_.py"
"_init_.py","FROM","._envs","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\importlib\_init_.py"
"_init_.py","FROM","pip._internal.utils.logging","C:\IOTEC\venv\Lib\site-packages\pip\_internal\req\_init_.py"
"_init_.py","IMPORT","pip._internal.vcs.bazaar","C:\IOTEC\venv\Lib\site-packages\pip\_internal\vcs\_init_.py"
"_init_.py","IMPORT","pip._internal.vcs.git","C:\IOTEC\venv\Lib\site-packages\pip\_internal\vcs\_init_.py"
"_init_.py","FROM",".req_set","C:\IOTEC\venv\Lib\site-packages\pip\_internal\req\_init_.py"
"_init_.py","FROM",".req_file","C:\IOTEC\venv\Lib\site-packages\pip\_internal\req\_init_.py"
"_init_.py","FROM",".req_install","C:\IOTEC\venv\Lib\site-packages\pip\_internal\req\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\distlib\_init_.py"
"_init_.py","FROM",".distro","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\distro\_init_.py"
"_init_.py","IMPORT","logging","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\distlib\_init_.py"
"_init_.py","FROM",".ansi","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\colorama\_init_.py"
"_init_.py","FROM",".ansitowin32","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\colorama\_init_.py"
"_init_.py","FROM",".package_data","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\idna\_init_.py"
"_init_.py","FROM",".ext","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\msgpack\_init_.py"
"_init_.py","IMPORT","os","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\msgpack\_init_.py"
"_init_.py","FROM",".exceptions","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\msgpack\_init_.py"
"_init_.py","FROM",".core","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\idna\_init_.py"
"_init_.py","FROM",".intranges","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\idna\_init_.py"
"_init_.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\chardet\_init_.py"
"_init_.py","FROM",".charsetgroupprober","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\chardet\_init_.py"
"_init_.py","FROM",".core","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\certifi\_init_.py"
"_init_.py","FROM","pip._vendor.cachecontrol.caches.file_cache","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\_init_.py"
"_init_.py","FROM","pip._vendor.cachecontrol.caches.redis_cache","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\_init_.py"
"_init_.py","FROM",".charsetprober","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\chardet\_init_.py"
"_init_.py","FROM",".version","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\chardet\_init_.py"
"_init_.py","FROM",".initialise","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\colorama\_init_.py"
"_init_.py","FROM",".universaldetector","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\chardet\_init_.py"
"_init_.py","FROM",".enums","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\chardet\_init_.py"
"_init_.py","FROM",".resultdict","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\chardet\_init_.py"
"_init_.py","IMPORT","logging","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","IMPORT","os","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","IMPORT","functools","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","pip._internal.distributions.wheel","C:\IOTEC\venv\Lib\site-packages\pip\_internal\distributions\_init_.py"
"_init_.py","FROM","pip._internal.req.req_install","C:\IOTEC\venv\Lib\site-packages\pip\_internal\distributions\_init_.py"
"_init_.py","IMPORT","pathlib","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","pip._internal.models.scheme","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","pip._internal.utils.compat","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","IMPORT","sys","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","IMPORT","sysconfig","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\_init_.py"
"_init_.py","IMPORT","lib","C:\IOTEC\venv\Lib\site-packages\pip\_internal\commands\_init_.py"
"_init_.py","FROM","pip._internal.utils","C:\IOTEC\venv\Lib\site-packages\pip\_internal\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_init_.py"
"_init_.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_internal\_init_.py"
"_init_.py","FROM","collections","C:\IOTEC\venv\Lib\site-packages\pip\_internal\commands\_init_.py"
"_init_.py","FROM","pip._internal.distributions.base","C:\IOTEC\venv\Lib\site-packages\pip\_internal\distributions\_init_.py"
"_init_.py","FROM","pip._internal.distributions.sdist","C:\IOTEC\venv\Lib\site-packages\pip\_internal\distributions\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\commands\_init_.py"
"_init_.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_internal\commands\_init_.py"
"_init_.py","FROM","pip._internal.cli.base_command","C:\IOTEC\venv\Lib\site-packages\pip\_internal\commands\_init_.py"
"_init_.py","IMPORT","sys","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","IMPORT","os","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","IMPORT","contextlib","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","IMPORT","functools","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","FROM","pip._internal.utils.misc","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","IMPORT","lib.metadata","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","FROM",".base","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\metadata\_init_.py"
"_init_.py","FROM",".base","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM",".","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","pip._internal.utils.deprecation","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","pip._internal.utils.virtualenv","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\locations\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM","io","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\_init_.py"
"_init_.py","FROM","pip._vendor.pygments.filter","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\filters\_init_.py"
"_init_.py","FROM","pip._vendor.pygments.util","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\filters\_init_.py"
"_init_.py","FROM","pip._vendor.pygments.token","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\filters\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\_init_.py"
"_init_.py","IMPORT","re","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\filters\_init_.py"
"_init_.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM",".api","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","IMPORT","sys","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM","__future__","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","IMPORT","os","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM",".version","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM",".version","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\platformdirs\_init_.py"
"_init_.py","FROM","pip._vendor.pygments.lexers._mapping","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\lexers\_init_.py"
"_init_.py","FROM","pip._vendor.pygments.modeline","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\lexers\_init_.py"
"_init_.py","FROM","os.path","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\lexers\_init_.py"
"_init_.py","IMPORT","types","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\lexers\_init_.py"
"_init_.py","IMPORT","fnmatch","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\lexers\_init_.py"
